"AID,A,10","AISTITLE,L,1","HEADING1,A,40","HEADING2,A,40","ACAT,A,3","AINTCAT,A,10","ACATCOMM,A,1","ADBCD,A,1","AISCOST,L,1","AVATTYPE,A,1","AVATENAT1,A,3","AVATENAT2,A,3","AVATECMP,N,8","AVATNNAT1,A,3","AVATNNAT2,A,3","AVATNCMP,N,8","AVATINAT1,A,3","AVATINAT2,A,3","AVATICMP,N,8","AISSUMMARY,L,1","AISSTATUS,L,1","AISREADONL,L,1","AISSECRET,L,1","VTRAVFA,L,1","AISMATCH,L,1","HISINTRASTAT,L,1","AMATCHNO,I,4","ABALANCE,A,10","AREM,A,35","ABOFFDEB,A,10","ABOFFCRED,A,10","ABINTDEB,A,10","ABINTCRED,A,10","CREATEDATE,@,8","MODIFYDATE,@,8","AUTHOR,A,10","AVATCAS,L,1","AMEMO,M,11","COST_DEPART,A,5","COSTRDEPART,L,1","ASECONDID,A,10","AFREE,A,40","DEPACC,A,10","PROVACC,A,10","PRCNDCHARGES,N,8","PRCPRIVATE,N,8","ACCTSECONDID,L,1","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","TRFTSTATUS,A,3","STATIONID,A,3","COSTRPERS,L,1","COST_PERS,A,6","COSTRMAGASIN,L,1","COST_MAGASIN,A,10","TYPENDCHARGES,A,3","AFIXTYPE,A,10","ASLEEPING,L,1","DISCADVNOT,L,1"
493,1,Produits à reporter,Over te dragen opbrengsten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
4930,1,Produits d'exploitation à reporter,Over te dragen bedrijfsopbrengsten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
493000,0,Prorata d'intérêts à reporter,Over te dragen intresten : prorata,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
493100,0,Produits financiers à reporter,Over te dragen financiële opbrengsten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,LIABILIT,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
493200,0,Produits divers à reporter,Over te dragen diverse opbrengsten,,,,,0,,,,,,,,,,,0,0,0,0,0,1,0,2,LIABILIT,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
496,1,Ecarts provisoires de conversion (Actif),Positieve omrekeningsverschillen (Actief,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
496000,0,Ecarts provisoires de conversion (Actif),Positieve omrekeningsverschillen (Actief,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
497,1,Ecarts provisoires de convers. (Passif),Negatieve omrekeningsverschillen (Passie,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
497000,0,Ecarts provisoires de convers. (Passif),Negatieve omrekeningsverschillen (Passie,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
498,1,"Résultats sur options émises, en cours","Resultaten op uitgegeven rechten, wissel",,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
498000,0,"Résultats sur options émises, en cours","Resultaten op uitgegeven rechten, wissel",,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
499,1,Comptes d'attente,Wachtrekeningen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
499000,0,Compte d'attente,Wachtrekening,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
499100,0,Compte de répartition périod. des charge,Rekening voor verdeling van de periodiek,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
499800,0,Solde équilibre en devises (hors PCMN),Evenwichtig saldo in valuta (buiten,,DEFAULT,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 16:13:17,M,,0,,0,,,,0,0
499900,0,Transferts d'exercice,Overdracht boekjaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
5,1,Placements de trésorerie et disponible,Geldbewegingen en liquide middelen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
50,1,Actions propres,Eigen aandelen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
500000,0,Actions propres,Eigen aandelen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
51,1,Actions et parts,Aandelen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
510,1,Actions & parts - Valeur d'acquisition,Aandelen - Aanschaffingswaarde,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
510000,0,Actions & parts - Valeur d'acquisition,Aandelen - Aanschaffingswaarde,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
511,1,Actions & parts - Montants non app. (-),Aandelen - Niet opgevraagde bedragen (-),,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
511000,0,Actions & parts - Montants non app. (-),Aandelen - Niet opgevraagde bedragen (-),,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
512,1,Actions & parts - Options acquises,Aandelen - Verkregen rechten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
512000,0,Actions & parts - Options acquises,Aandelen - Verkregen rechten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
519,1,Actions & parts - Réductions de val. (-),Aandelen - Waardeverminderingen (-),,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
519000,0,Actions & parts - Réductions de val. (-),Aandelen - Waardeverminderingen (-),,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
52,1,Titres à revenu fixe,Vastrentende effecten,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
520,1,Titres à rev. Fixes - Valeur d'acquis.,Vastrentende effecten - Aanschaffingswaa,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
520000,0,Titres à rev. Fixes - Valeur d'acquis.,Vastrentende effecten - Aanschaffingswaa,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
529,1,Titres à rev. Fixes - Réd. de val.,Vastrentende effecten - Waardeverminderi,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
529000,0,Titres à rev. Fixes - Réd. de val.,Vastrentende effecten - Waardeverminderi,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
53,1,Dépôts à terme,Termijndeposito's,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
530,1,Dépôts à terme de plus d'un an,Termijndeposito's op meer dan één jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
530000,0,Dépôts à terme de plus d'un an,Termijndeposito's op meer dan één jaar,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
531,1,Dépôts à terme de + d'1 mois et - d'1 an,Termijndeposito's op meer dan 1 ma./op t,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
531000,0,Dépôts à terme de + d'1 mois et - d'1 an,Termijndeposito's op meer dan 1 ma./op t,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
532,1,Dépôts à terme d'un mois au plus,Termijndeposito's op ten hoogste één maa,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
532000,0,Dépôts à terme d'un mois au plus,Termijndeposito's op ten hoogste één maa,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
539,1,Réductions de valeur / dépôts à terme,Termijndeposito's / Termijndeposito's,,,,C,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
539000,0,Réductions de valeur / dépôts à terme,Termijndeposito's / Termijndeposito's,,,,C,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
54,1,Valeurs échues à l'encaissement,Te incasseren vervallen waarden,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
540,1,Chèques à encaisser,Te incasseren cheques,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
540000,0,Chèques à encaisser,Te incasseren cheques,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
541,1,Coupons à encaisser,Te incasseren coupons,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
541000,0,Coupons à encaisser,Te incasseren coupons,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
55,1,Etablissements de crédit,Kredietinstellingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
550,1,Comptes courants bancaires,Kredietinstellingen - Rekening courant,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
550000,0,Comptes courants bancaires,Kredietinstellingen - Rekening courant,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
550100,0,Chèques émis (-) banques,Uitgeschreven cheques (-),,FINANC,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 16:13:17,M,,0,,0,,,,0,0
550200,0,GENERALE BANQUE CPTE TERME,Generale Bank rekening courant,,FINANC,,,0,,,,,,,,,,,0,0,0,0,0,1,0,1,ASSETS,,,,,,1998-10-27 16:17:42,1998-10-27 16:17:55,MICHEL,0,,,0,,,,,,,0,,,BOB,2005-03-08 16:13:17,M,,0,,0,,,,0,0
550300,0,GENERALE BANQUE EURO,Generale Bank euro,,FINANC,,,0,,,,,,,,,,,0,0,0,0,0,1,0,1,ASSETS,,,,,,1998-10-27 16:17:57,1998-10-27 16:18:05,MICHEL,0,,,0,,,,,,,0,,,BOB,2005-03-08 16:13:17,M,,0,,0,,,,0,0
550400,0,Banque Bruxelles Lambert,Bank Brussel Lambert,,FINANC,,,0,,,,,,,,,,,0,0,0,0,0,1,0,1,ASSETS,,,,,,1998-12-11 14:44:06,1998-12-11 14:44:28,MICHEL,0,,,0,,,,,,,0,,,BOB,2005-03-08 16:13:17,M,,0,,0,,,,0,0
550500,0,Banque Cera,Bank Cera,,FINANC,,,0,,,,,,,,,,,0,0,0,0,0,1,0,1,ASSETS,,,,,,1998-12-11 14:44:31,1998-12-11 14:44:42,MICHEL,0,,,0,,,,,,,0,,,BOB,2005-03-08 16:13:17,M,,0,,0,,,,0,0
550900,0,Réductions de val. / Etabliss. De crédit,Kredietinstellingen / Geboekte waardever,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
56,1,Office des chèques postaux,Postcheque en girodienst,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
560,1,Compte courant chèques postaux,Postcheque en girodienst - Rekening cour,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
560000,0,Compte courant chèques postaux,Postcheque en girodienst - Rekening cour,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
561,1,Chèques émis (-) chèques postaux,Postcheque en girodienst - Uitgeschreven,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
561000,0,Chèques émis (-) chèques postaux,Postcheque en girodienst - Uitgeschreven,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
57,1,Caisses,Kassen,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
570,1,Caisse centrale,Centrale kas,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
570000,0,Caisse centrale,Centrale kas,,FINANC,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 16:13:17,M,,0,,0,,,,0,0
577,1,Caisses des succursales et agences,Kassen der filialen en agentschappen,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
577000,0,Caisses des succursales et agences,Kassen der filialen en agentschappen,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
578,1,Caisses - timbres,Kassen - zegels,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
578000,0,Caisse timbres fiscaux,Kas - Fiscale zegels,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
578100,0,Caisse timbres postaux,Kas - Postzegels,,,,,0,,,,,,,,,,,1,0,0,0,0,0,0,,ASSETS,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
58,1,Virements internes,Interne overboekingen,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 14:58:03,M,,0,,0,,,,0,0
580000,0,Virements internes,Interne overboekingen,,DEFAULT,,,0,,,,,,,,,,,0,0,0,0,0,1,0,4,,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,,0,,,,,,,0,,,BOB,2005-03-08 16:13:17,M,,0,,0,,,,0,0
6,1,Charges,Kosten,,,,,1,,MD,HG,21.000000,MD,HG,21.000000,IM,IHG,0.000000,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-27 17:15:04,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
60,1,Approvisionnements et marchandises,"Handelsgoederen,grond en hulpstoffen",,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
600,1,Achats de matières premières,Aankopen van grondstoffen,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
600000,0,Achats de matières premières,Aankopen van grondstoffen,,,,D,1,,MD,HG,21.000000,MD,HG,21.000000,IM,IHG,0.000000,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-21 16:38:28,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
601,1,Achats de fournitures,Aankopen van hulpstoffen,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 14:59:50,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
601000,0,Achats de matières d'approvisionnement,Aankopen van voorraadstoffen,,,,D,1,,MD,HG,21.000000,MD,HG,21.000000,IM,IHG,0.000000,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-21 16:38:57,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
601100,0,"Achats d'énergie (Charbon, mazout, .)","Aankopen energie (Houtskool, mazout, .)",,,,D,1,,MD,HG,21.000000,MD,HG,21.000000,IM,IHG,0.000000,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-21 16:39:21,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
601200,0,Achats de produits d'entretien,Aankopen van onderhoudsstoffen,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 15:04:04,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
601300,0,Achats de fourn. Div. & petit outill.,Aankopen van div. hulpstoffen & kleine w,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 15:04:12,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
601400,0,Achats d'imprimés et fournit. de bureau,Aankopen drukwerk en bureaubenodigdheden,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 15:04:21,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
601500,0,Achats de fournitures de services soc.,Aankopen hulpstoffen maatschappelijk wer,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 15:04:29,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
6016,1,Achats d'emballages commerciaux,Aankopen van commerciële verpakkingen,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 15:04:39,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
601600,0,Achats d'emballages perdus,Aankopen van verloren verpakkingen,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 15:04:47,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
601610,0,Achats d'emballages récupérables,Aankopen van recupeerbare verpakkingen,,,,D,1,,,,,,,,,,,0,0,0,0,0,0,0,,EXPENSE,,,,,,2000-03-18 14:59:50,2000-03-18 15:04:55,BOB,0,,100,1,,,,,,,0,,,BOB,2005-03-11 16:37:29,M,,1,,0,,,,0,0
