"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEPART,A,5","CONVCLASS,A,1","INTUSE1,I,4","COST_PER,A,6","COST_PERS,A,6","COST_MAGASIN,A,10"
550200,DI0,2002,0,20020001,40,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,77428.480000,,,,,,,,,O,,0,,,,,,,
550200,DI0,2003,0,20030001,41,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,77428.480000,,,,,,,,,O,,0,,,,,,,
550200,DI0,2004,0,20040001,45,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,77428.480000,,,,,,,,,O,,0,,,,,,,
550200,DI0,2005,0,20050001,46,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,77428.480000,,,,,,,,,O,,0,,,,,,,
550200,DI2,2001,1,20010003,34,PRI,2001,,2001-01-01,2001-01-01,,3060.420000,BEF,123457.000000,,,,,,,,,0,,,,,,,
550200,GB2,2001,12,20010001,2,CAS,2001,,2001-12-30,2001-12-30,,24789.350000,BEF,1000000.000000,,,,,,,,,0,,,,,,,
550200,GB2,2001,12,20010002,2,CAS,2001,,2001-12-30,2001-12-30,,49578.700000,BEF,2000000.000000,,,,,,,,,0,,,,,,,
550200,PR$,2001,12,101200016,6,PRI,2001,,2001-12-31,2001-12-31,BEF  -> EUR   ORIGINAL BALANS REBUILDING,0.010000,,,,,,,,,E,,0,,,,,,,
550300,DI0,2002,0,20020001,41,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,2000.000000,,,,,,,,,O,,0,,,,,,,
550300,DI0,2003,0,20030001,42,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,2000.000000,,,,,,,,,O,,0,,,,,,,
550300,DI0,2004,0,20040001,46,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,2000.000000,,,,,,,,,O,,0,,,,,,,
550300,DI0,2005,0,20050001,47,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,2000.000000,,,,,,,,,O,,0,,,,,,,
550300,GBE,2001,1,20010001,2,CAS,2001,AGFA,2001-01-30,2001-01-30,,1000.000000,,0.000000,,,,,,,,,0,,,,,,,
550300,GBE,2001,5,20010002,2,CAS,2001,AGFA,2001-05-30,2001-05-30,,1000.000000,,0.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,2,20010001,3,CAS,2001,,2001-02-01,2001-02-01,,-30.000000,BEF,-1210.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,2,20010002,3,CAS,2001,,2001-02-01,2001-02-01,,-30.000000,BEF,-1210.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,2,20010002,5,CAS,2001,,2001-02-01,2001-02-01,,-30.000000,BEF,-1210.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,2,20010003,3,CAS,2001,,2001-02-01,2001-02-01,,1131.210000,BEF,45633.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,2,20010004,2,CAS,2001,ACE,2001-02-02,2001-02-02,,1940.090000,BEF,78263.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,2,20010004,4,CAS,2001,AGFA,2001-02-02,2001-02-02,,2467.010000,,0.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,6,20010005,2,CAS,2001,ACE,2001-06-30,2001-06-30,,-275.960000,BEF,-11132.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,6,20010005,4,CAS,2001,ATLASED1,2001-06-30,2001-06-30,,175692.530000,BEF,7087419.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,6,20010005,6,CAS,2001,CALLEBAUT,2001-06-30,2001-06-30,,48776.840000,BEF,1967653.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,6,20010005,9,CAS,2001,,2001-06-30,2001-06-30,,30.000000,BEF,1210.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,6,20010005,11,CAS,2001,CORA_SA,2001-06-30,2001-06-30,,-30.590000,BEF,-1234.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,7,20010006,2,CAS,2001,ACE,2001-07-30,2001-07-30,,220.330000,BEF,8888.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,9,20010007,2,CAS,2001,ACE,2001-09-30,2001-09-30,,1953.080000,BEF,78787.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,2,CAS,2001,ACE,2001-12-30,2001-12-30,,2529.030000,BEF,102021.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,4,CAS,2001,ALTRIPAN,2001-12-30,2001-12-30,,23075.810000,BEF,930876.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,6,CAS,2001,ARBO,2001-12-30,2001-12-30,,441.600000,BEF,17814.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,8,CAS,2001,ASMA,2001-12-30,2001-12-30,,1923.010000,BEF,77574.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,10,CAS,2001,BASF,2001-12-30,2001-12-30,,233019.910000,BEF,9400000.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,13,CAS,2001,BECKERS,2001-12-30,2001-12-30,,2336.420000,BEF,94251.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,15,CAS,2001,BELGOMILK,2001-12-30,2001-12-30,,222.810000,BEF,8988.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,17,CAS,2001,BOPACK,2001-12-30,2001-12-30,,11203.820000,BEF,451961.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,19,CAS,2001,CASE,2001-12-30,2001-12-30,,2555.410000,BEF,103085.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,21,CAS,2001,CMB,2001-12-30,2001-12-30,,222.810000,BEF,8988.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,23,CAS,2001,DAMBOIS,2001-12-30,2001-12-30,,4373.910000,BEF,176443.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,25,CAS,2001,DUPONT,2001-12-30,2001-12-30,,99.160000,BEF,4000.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,27,CAS,2001,EDUSOFT,2001-12-30,2001-12-30,,304.910000,FRF,2000.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,29,CAS,2001,EUROCOMP,2001-12-30,2001-12-30,,492.710000,LUF,19876.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,31,CAS,2001,FINA_RAFF,2001-12-30,2001-12-30,,2338.650000,BEF,94341.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,33,CAS,2001,GEC_ALSTH,2001-12-30,2001-12-30,,4709.980000,BEF,190000.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,36,CAS,2001,HEXCEL,2001-12-30,2001-12-30,,878.310000,BEF,35431.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,38,CAS,2001,IBL,2001-12-30,2001-12-30,,2495.020000,BEF,100649.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,40,CAS,2001,JANSSEN,2001-12-30,2001-12-30,,691.030000,BEF,27876.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,42,CAS,2001,KIA,2001-12-30,2001-12-30,,244.820000,BEF,9876.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,44,CAS,2001,LALEMANT,2001-12-30,2001-12-30,,24512.780000,BEF,988843.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,46,CAS,2001,LCE,2001-12-30,2001-12-30,,304.910000,FRF,2000.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,48,CAS,2001,MARIECON,2001-12-30,2001-12-30,,2448.590000,BEF,98776.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010008,50,CAS,2001,NEW_HOLLAN,2001-12-30,2001-12-30,,1869.940000,BEF,75433.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010009,2,CAS,2001,PERSON,2001-12-30,2001-12-30,,159.450000,BEF,6432.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010009,4,CAS,2001,RENAULT_IN,2001-12-30,2001-12-30,,2131.880000,BEF,86000.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010009,7,CAS,2001,UNION_MIN,2001-12-30,2001-12-30,,465.150000,BEF,18764.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010009,9,CAS,2001,VAMOS,2001-12-30,2001-12-30,,440.660000,BEF,17776.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010009,11,CAS,2001,WICKLER,2001-12-30,2001-12-30,,220.060000,BEF,8877.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010009,13,CAS,2001,YVAN_PAQUE,2001-12-30,2001-12-30,,471.000000,BEF,19000.000000,,,,,,,,,0,,,,,,,
550400,BBL,2001,12,20010010,2,CAS,2001,,2001-12-30,2001-12-30,,-297472.230000,BEF,-12000000.000000,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020001,2,CAS,2002,ACE,2002-01-30,2002-01-30,,635.950000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020001,4,CAS,2002,ASMA,2002-01-30,2002-01-30,,2860.890000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020001,6,CAS,2002,ADDELHAIZE,2002-01-30,2002-01-30,,-11148.070000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020001,8,CAS,2002,,2002-01-30,2002-01-30,,-7436.810000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020002,2,CAS,2002,ACE,2002-01-30,2002-01-30,,134.410000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020003,2,CAS,2002,BASF,2002-01-30,2002-01-30,,19280.590000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020003,4,CAS,2002,BECKERS,2002-01-30,2002-01-30,,19.260000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020003,6,CAS,2002,CMB,2002-01-30,2002-01-30,,214.530000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020003,8,CAS,2002,COLRUYT0,2002-01-30,2002-01-30,,2178.410000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020003,10,CAS,2002,JANSSEN,2002-01-30,2002-01-30,,16.510000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020003,12,CAS,2002,PSA,2002-01-30,2002-01-30,,24538.660000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020003,14,CAS,2002,SIMOP,2002-01-30,2002-01-30,,24516.400000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020004,2,CAS,2002,ACE,2002-01-30,2002-01-30,,-30.040000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020004,4,CAS,2002,AGIO,2002-01-30,2002-01-30,,-130.740000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020004,6,CAS,2002,ARIA,2002-01-30,2002-01-30,,-11.250000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,1,20020004,8,CAS,2002,ARTHAUD,2002-01-30,2002-01-30,,-829.920000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,2,20020005,2,CAS,2002,,2002-02-22,2002-02-22,,-11295.390000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,2,20020005,4,CAS,2002,,2002-02-22,2002-02-22,,-11044.180000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,2,20020005,6,CAS,2002,PEUGEOT,2002-02-22,2002-02-22,,-110400.450000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,3,20020006,2,CAS,2002,ACE,2002-03-30,2002-03-30,,2054.370000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,3,20020006,4,CAS,2002,ALTRIPAN,2002-03-30,2002-03-30,,195.290000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,3,20020006,6,CAS,2002,ARTHAUD,2002-03-30,2002-03-30,,1676.950000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,3,20020006,8,CAS,2002,BASF,2002-03-30,2002-03-30,,305.730000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,3,20020006,10,CAS,2002,HOOGOVENS,2002-03-30,2002-03-30,,190.040000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,3,20020006,12,CAS,2002,ARTHAUD,2002-03-30,2002-03-30,,-15.250000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,3,20020006,14,CAS,2002,,2002-03-30,2002-03-30,,-1102.010000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,3,20020006,16,CAS,2002,,2002-03-30,2002-03-30,,-297.470000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,2,CAS,2002,ARBO,2002-12-31,2002-12-31,C ARBO\ ARBO,4844.580000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,4,CAS,2002,ATLASED1,2002-12-31,2002-12-31,C ATLASED1\ EDITIONS RENCONTRE ATLAS S.A,1534.460000,CHF,2476.000000,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,6,CAS,2002,GEC_ALSTH,2002-12-31,2002-12-31,C GEC_ALSTH\ GEC ALSTHOM T&D BALTEAU SA,1377.170000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,8,CAS,2002,INTERKOMMU,2002-12-31,2002-12-31,C INTERKOMMU\ INTERKOMMUNALE ELEKTRIZITE,1953.080000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,10,CAS,2002,ACE,2002-12-31,2002-12-31,F ACE\ ACE SA,-1074.200000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,12,CAS,2002,AGFA,2002-12-31,2002-12-31,F AGFA\ AGFA GEVAERT NV,-2000.000000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,14,CAS,2002,ASSOCIATIO,2002-12-31,2002-12-31,F ASSOCIATIO\ ASSOCIATION LIEGEOISE D'EL,-2726.830000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,16,CAS,2002,BAXTER_TRA,2002-12-31,2002-12-31,F BAXTER_TRA\ BAXTER TRAVENOL NV,-11237.810000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,18,CAS,2002,GOLDATA,2002-12-31,2002-12-31,F GOLDATA\ GOLDATA NV,-1928.040000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,20,CAS,2002,PEUGEOT,2002-12-31,2002-12-31,F PEUGEOT\ PEUGEOT-TALBOT,-107197.690000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,22,CAS,2002,VEHA,2002-12-31,2002-12-31,C VEHA\ VEHA NV,2228.510000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,24,CAS,2002,VW,2002-12-31,2002-12-31,F VW\ VW,-30115.420000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,26,CAS,2002,TRACTO,2002-12-31,2002-12-31,C TRACTO\ TRACTO NV,217.820000,,,,,,,,,,,0,,,,,,,
550400,BBL,2002,12,20020007,28,CAS,2002,ACE,2002-12-31,2002-12-31,C ACE\ ACE SA,257.690000,,,,,,,,,,,0,,,,,,,
550400,BBL,2003,4,45,2,CAS,2003,ACE,2003-04-18,2003-04-18,C ACE\ ACE SA,7109.440000,,,,,,,,,,,0,,,,,,,
550400,BBL,2003,4,46,2,CAS,2003,ACE,2003-04-30,2003-04-30,C ACE\ ACE SA,4500.000000,,,,,,,,,,,0,,,,,,,
550400,BBL,2003,4,46,4,CAS,2003,ADDELHAIZE,2003-04-30,2003-04-30,F ADDELHAIZE\ AD DELHAIZE,-450.870000,,,,,,,,,,,0,,,,,,,
550400,BBL,2003,12,47,2,CAS,2003,ACE,2003-12-30,2003-12-30,C ACE\ ACE SA,98.870000,,,,,,,,,,,0,,,,,,,
550400,BBL,2003,12,47,4,CAS,2003,ADDELHAIZE,2003-12-30,2003-12-30,F ADDELHAIZE\ AD DELHAIZE,-4563.000000,,,,,,,,,,,0,,,,,,,
550400,BBL,2003,12,47,6,CAS,2003,ALTRIPAN,2003-12-30,2003-12-30,C ALTRIPAN\ ALTRIPAN NV,675.000000,,,,,,,,,,,0,,,,,,,
550400,BBL,2004,1,1,2,CAS,2004,ADDELHAIZE,2004-01-03,2004-01-03,F ADDELHAIZE\ AD DELHAIZE,-642.990000,,,,,,,,,,,0,,,,,,,
550400,BBL,2004,1,1,4,CAS,2004,ACE,2004-01-03,2004-01-03,C ACE\ ASSOCIATION LIEGEOISE D'ELECTRICI,-124.000000,,,,,,,,,,,0,,,,,,,
550400,BBL,2004,2,2,2,CAS,2004,ACE,2004-02-15,2004-02-15,C ACE\ ACE SA,1476.870000,,,,,,,,,,,0,,,,,,,
550400,BBL,2004,2,2,4,CAS,2004,ACE,2004-02-15,2004-02-15,F ACE\ ACE SA,-34.900000,,,,,,,,,,,0,,,,,,,
550400,BBL,2004,2,2,6,CAS,2004,ARTHAUD,2004-02-15,2004-02-15,C ARTHAUD\ ARTHAUD AUDE,3500.000000,,,,,,,,,,,0,,,,,,,
550400,BBL,2004,2,3,2,CAS,2004,AGF,2004-02-20,2004-02-20,F AGF\ ASSURANCES SA,-367.000000,,,,,,,,,,,0,,,,,,,
550400,BBL,2004,3,4,2,CAS,2004,ADDELHAIZE,2004-03-25,2004-03-25,F ADDELHAIZE\ AD DELHAIZE,-90.500000,,,,,,,,,,,0,,,,,,,
550400,BBL,2004,3,4,4,CAS,2004,ACE,2004-03-25,2004-03-25,C ACE\ ACE SA,45.870000,,,,,,,,,,,0,,,,,,,
550400,DI0,2002,0,20020001,42,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,281056.820000,,,,,,,,,O,,0,,,,,,,
550400,DI0,2003,0,20030001,43,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,62266.530000,,,,,,,,,O,,0,,,,,,,
550400,DI0,2004,0,20040001,47,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,69635.970000,,,,,,,,,O,,0,,,,,,,
550400,DI0,2005,0,20050001,48,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,73399.320000,,,,,,,,,O,,0,,,,,,,
550400,DI2,2001,1,20010003,35,PRI,2001,,2001-01-01,2001-01-01,,19530.960000,BEF,787877.000000,,,,,,,,,0,,,,,,,
550400,PR$,2002,3,110300017,1,PRI,2002,,2002-03-31,2002-03-31,Adjusting CAS Dbk position,-0.020000,,,,,,,,,E,,0,,,,,,,
550500,CERA,2001,3,20010001,2,CAS,2001,ACE,2001-03-23,2001-03-23,,5161.240000,BEF,208204.000000,,,,,,,,,0,,,,,,,
550500,CERA,2001,3,20010001,4,CAS,2001,AGFA,2001-03-23,2001-03-23,,969.290000,BEF,39101.000000,,,,,,,,,0,,,,,,,
550500,CERA,2001,3,20010001,6,CAS,2001,ATUNMED,2001-03-23,2001-03-23,,12271.000000,DEM,24000.000000,,,,,,,,,0,,,,,,,
550500,CERA,2001,3,20010001,8,CAS,2001,BRICO,2001-03-23,2001-03-23,,2062.950000,BEF,83219.000000,,,,,,,,,0,,,,,,,
550500,CERA,2001,3,20010001,10,CAS,2001,ASSOCIATIO,2001-03-23,2001-03-23,,-4462.210000,BEF,-180005.000000,,,,,,,,,0,,,,,,,
550500,CERA,2001,3,20010001,12,CAS,2001,,2001-03-23,2001-03-23,,-305.970000,BEF,-12343.000000,,,,,,,,,0,,,,,,,
550500,CERA,2001,6,20010002,2,CAS,2001,ACE,2001-06-30,2001-06-30,,2600.250000,BEF,104894.000000,,,,,,,,,0,,,,,,,
550500,CERA,2001,6,20010002,4,CAS,2001,AGFA,2001-06-30,2001-06-30,,1000.000000,,0.000000,,,,,,,,,0,,,,,,,
550500,CERA,2001,6,20010002,6,CAS,2001,ACE,2001-06-30,2001-06-30,,-4795.150000,BEF,-193436.000000,,,,,,,,,0,,,,,,,
550500,CERA,2001,6,20010002,8,CAS,2001,ARTHAUD,2001-06-30,2001-06-30,,1981.830000,FRF,13000.000000,,,,,,,,,0,,,,,,,
550500,DI0,2002,0,20020001,43,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,16483.230000,,,,,,,,,O,,0,,,,,,,
550500,DI0,2003,0,20030001,44,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,16483.230000,,,,,,,,,O,,0,,,,,,,
550500,DI0,2004,0,20040001,48,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,16483.230000,,,,,,,,,O,,0,,,,,,,
550500,DI0,2005,0,20050001,49,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,16483.230000,,,,,,,,,O,,0,,,,,,,
570000,CAS,2001,1,20010001,2,CAS,2001,ACE,2001-01-01,2001-01-01,,24.790000,BEF,1000.000000,,,,,,0,,0,0,,,,,,,
570000,CAS,2001,1,20010002,2,CAS,2001,ALZ,2001-01-03,2001-01-03,,24.790000,BEF,1000.000000,,,,,,0,,0,0,,,,,,,
570000,CAS,2001,2,20010003,2,CAS,2001,ARBO,2001-02-28,2001-02-28,,297.470000,BEF,12000.000000,,,,,,,,,0,,,,,,,
570000,CAS,2001,2,20010003,5,CAS,2001,,2001-02-28,2001-02-28,,299.950000,BEF,12100.000000,,,,,,,,,0,,,,,,,
570000,DI0,2002,0,20020001,44,PRI,2002,,2002-01-01,2002-01-01,Ouverture Automatique,836.740000,,,,,,,,,O,,0,,,,,,,
570000,DI0,2003,0,20030001,45,PRI,2003,,2003-01-01,2003-01-01,Ouverture Automatique,836.740000,,,,,,,,,O,,0,,,,,,,
570000,DI0,2004,0,20040001,49,PRI,2004,,2004-01-01,2004-01-01,Ouverture Automatique,836.740000,,,,,,,,,O,,0,,,,,,,
570000,DI0,2005,0,20050001,50,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,836.740000,,,,,,,,,O,,0,,,,,,,
570000,DI2,2001,1,20010003,36,PRI,2001,,2001-01-01,2001-01-01,,189.740000,BEF,7654.000000,,,,,,,,,0,,,,,,,
580000,BBL,2001,12,20010010,1,CAS,2001,,2001-12-30,2001-12-30,,297472.230000,BEF,12000000.000000,,,,,T,1,,0,0,,,,,,,
580000,GB1,2001,12,20010013,1,CAS,2001,,2001-12-30,2001-12-30,,-297472.230000,BEF,-12000000.000000,,,,,T,1,,0,0,,,,,,,
580000,GB1,2001,12,20010014,1,CAS,2001,,2001-12-30,2001-12-30,,24789.350000,BEF,1000000.000000,,,,,T,2,,0,0,,,,,,,
580000,GB1,2001,12,20010018,1,CAS,2001,,2001-12-30,2001-12-30,,49578.700000,BEF,2000000.000000,,,,,T,3,,0,0,,,,,,,
580000,GB2,2001,12,20010001,1,CAS,2001,,2001-12-30,2001-12-30,,-24789.350000,BEF,-1000000.000000,,,,,T,2,,0,0,,,,,,,
580000,GB2,2001,12,20010002,1,CAS,2001,,2001-12-30,2001-12-30,,-49578.700000,BEF,-2000000.000000,,,,,T,3,,0,0,,,,,,,
600000,A01,2001,2,20010004,2,PUR,2001,ACE,2001-02-02,2001-02-02,ACE,161.400000,BEF,6511.000000,161.400000,NSTF 21,33.890000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,2,20010005,2,PUR,2001,ACE,2001-02-02,2001-04-30,ACE,1841.750000,BEF,74296.000000,1841.750000,NSTF 21,386.760000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,2,20010006,2,PUR,2001,ADDELHAIZE,2001-02-02,2001-03-04,ADDELHAIZE,186.220000,BEF,7512.000000,186.220000,NSTF 21,39.120000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,3,20010007,2,PUR,2001,ACE,2001-03-03,2001-05-31,ACE,202.780000,BEF,8180.000000,202.780000,NSTF 21,42.590000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,3,20010008,2,PUR,2001,AGIO,2001-03-03,2001-03-03,AGIO,203.000000,BEF,8189.000000,203.000000,NSTF 21,42.640000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,3,20010009,2,PUR,2001,ALZ,2001-03-03,2001-03-03,ALZ,184.160000,BEF,7429.000000,184.160000,NSTF 21,38.670000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,3,20010010,2,PUR,2001,ARTHAUD,2001-03-03,2001-03-03,ARTHAUD,152.450000,FRF,1000.000000,152.450000,ESTD 21,32.030000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,3,20010011,2,PUR,2001,ASSOCIATIO,2001-03-03,2001-03-03,ASSOCIATIO,1862.420000,BEF,75130.000000,1862.420000,NSTF 21,391.100000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,3,20010012,2,PUR,2001,BEKAERT,2001-03-03,2001-03-03,BEKAERT,16137.120000,BEF,650970.000000,16137.120000,NSTF 21,3388.800000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,4,20010014,2,PUR,2001,ACE,2001-04-04,2001-06-30,ACE,161.400000,BEF,6511.000000,161.400000,NSTF 21,33.890000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,4,20010015,2,PUR,2001,ARTHAUD,2001-04-04,2001-04-04,ARTHAUD,152.450000,FRF,1000.000000,152.450000,ESTD 21,32.030000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,4,20010017,2,PUR,2001,BAXTER_TRA,2001-04-04,2001-04-04,BAXTER_TRA,186.220000,BEF,7512.000000,186.220000,NSTF 21,39.090000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,5,20010019,2,PUR,2001,ADDELHAIZE,2001-05-05,2001-06-04,ADDELHAIZE,202.780000,BEF,8180.000000,202.780000,NSTF 21,42.590000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,5,20010020,2,PUR,2001,ARTHAUD,2001-05-05,2001-05-05,ARTHAUD,136.910000,FRF,898.000000,136.910000,ESTD 21,28.760000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,5,20010022,2,PUR,2001,BAXTER_TRA,2001-05-05,2001-05-05,BAXTER_TRA,1798.470000,BEF,72550.000000,1798.470000,NSTF 21,377.690000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,5,20010023,2,PUR,2001,BEKAERT,2001-05-05,2001-05-05,BEKAERT,1839.920000,BEF,74222.000000,1839.920000,NSTF 21,386.390000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,5,20010024,2,PUR,2001,BEKAERT,2001-05-05,2001-05-05,BEKAERT,13.630000,BEF,550.000000,13.630000,NSTF 21,2.880000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,5,20010025,2,PUR,2001,AUSTRIANAS,2001-05-05,2001-05-05,AUSTRIANAS,177.520000,BEF,7161.000000,177.520000,NSTF 21,37.280000,0.000000,,,,,1,,200,,,,,
600000,A01,2001,5,20010026,2,PUR,2001,ADDELHAIZE,2001-05-20,2001-06-19,ADDELHAIZE,728.010000,BEF,29368.000000,728.010000,NSTF 21,152.880000,0.000000,,,,,1,,200,,,,,
