id,name,date_dep,partner_id:id,method,tax_id:id,total_neg
deposit26988,27582,2005-10-20,auction_db.partner_unknown,keep,,f
deposit26991,27404,2005-10-20,auction_db.partner2816,keep,,f
deposit26983,27439,2005-10-19,auction_db.partner3089,keep,,f
deposit27047,27393,2005-11-02,auction_db.partner658,keep,,f
deposit27016,27565,2005-10-26,auction_db.partner3146,keep,,f
deposit27076,27675,2005-11-07,auction_db.partner3174,keep,,f
deposit27048,27570,2005-11-02,auction_db.partner459,keep,,f
deposit27084,27678,2005-11-08,auction_db.partner1717,keep,,f
deposit26715,27266,2005-08-10,auction_db.partner2653,keep,,f
deposit27130,27386,2005-11-15,auction_db.partner864,keep,,f
deposit26639,27199,2005-06-22,auction_db.partner_unknown,keep,,t
deposit27131,27700,2005-11-15,auction_db.partner3201,keep,,f
deposit27136,27716,2005-11-16,auction_db.partner3203,keep,,f
deposit27135,27715,2005-11-15,auction_db.partner2676,keep,,f
deposit27093,27583,2005-10-20,auction_db.partner3182,keep,auction_db.tax5,f
deposit27097,27543,2005-11-09,auction_db.partner3183,keep,,f
deposit26951,27524,2005-10-10,auction_db.partner3023,keep,,f
deposit26995,27433,2005-10-20,auction_db.partner3093,keep,,f
deposit26989,27385,2005-10-20,auction_db.partner_unknown,keep,,f
deposit27139,27723,2005-11-17,auction_db.partner1267,keep,,f
deposit27134,27545,2005-11-15,auction_db.partner3202,keep,,f
deposit26848,27436,2005-09-21,auction_db.partner2888,keep,,f
deposit27094,27440,2005-11-09,auction_db.partner1972,keep,,f
deposit25758,26272,2004-11-15,auction_db.partner1373,contact,,t
deposit27143,27494,2005-11-17,auction_db.partner1221,keep,auction_db.tax5,f
deposit26996,27505,2005-10-20,auction_db.partner3132,keep,,f
deposit27141,27579,2005-10-19,auction_db.partner3090,keep,auction_db.tax5,f
deposit27138,27718,2005-11-16,auction_db.partner3205,keep,,f
deposit27030,27541,2005-10-27,auction_db.partner359,keep,,f
deposit27144,27724,2005-11-17,auction_db.partner3207,keep,auction_db.tax5,f
deposit698,25816,2004-05-30,auction_db.partner_unknown,contact,,t
deposit27005,27603,2005-10-24,auction_db.partner_unknown,keep,,f
deposit27027,27523,2005-10-26,auction_db.partner3153,keep,,f
deposit27049,27653,2005-11-02,auction_db.partner1493,keep,,f
deposit26836,27400,2005-09-14,auction_db.partner402,keep,,f
deposit27018,27623,2005-10-26,auction_db.partner3148,keep,,f
deposit26798,27317,2005-09-06,auction_db.partner2767,keep,,f
deposit27149,27726,2005-11-18,auction_db.partner_unknown,keep,,f
deposit27074,27652,2005-11-07,auction_db.partner2739,keep,,f
deposit26847,27422,2005-09-17,auction_db.partner25,keep,,f
deposit26992,27578,2005-10-20,auction_db.partner3092,keep,,f
deposit26758,26990,2005-08-24,auction_db.partner2677,keep,,f
deposit27009,27402,2005-10-25,auction_db.partner1218,keep,,f
deposit27142,27615,2005-11-17,auction_db.partner226,keep,,f
deposit27140,27616,2005-11-17,auction_db.partner3206,keep,,f
deposit27064,27664,2005-11-05,auction_db.partner1212,keep,,f
deposit27063,27444,2005-11-04,auction_db.partner453,keep,,f
deposit27121,27707,2005-11-14,auction_db.partner585,keep,,f
deposit27020,27621,2005-10-26,auction_db.partner_unknown,keep,,f
deposit27145,27529,2005-10-06,auction_db.partner585,keep,auction_db.tax5,f
deposit27095,27588,2005-11-09,auction_db.partner3181,keep,,f
deposit27146,27528,2005-10-06,auction_db.partner1717,keep,auction_db.tax5,f
deposit27012,27556,2005-10-25,auction_db.partner1019,keep,auction_db.tax5,f
deposit27067,27672,2005-11-07,auction_db.partner2166,keep,,f
deposit27001,27596,2005-10-24,auction_db.partner35,keep,,f
deposit27065,27670,2005-11-05,auction_db.partner3194,keep,,f
deposit27119,27705,2005-11-14,auction_db.partner3195,keep,,f
deposit27052,27530,2005-11-03,auction_db.partner3161,keep,,f
deposit26201,26799,2005-03-02,auction_db.partner_unknown,contact,,t
deposit369,25685,2004-04-23,auction_db.partner_unknown,contact,,t
deposit689,25809,2004-05-28,auction_db.partner_unknown,contact,,t
deposit1127,25796,2004-06-22,auction_db.partner_unknown,contact,,t
deposit26954,27549,2005-10-10,auction_db.partner_unknown,keep,,f
deposit27109,27695,2005-11-10,auction_db.partner1990,keep,auction_db.tax5,f
deposit27017,27619,2005-10-26,auction_db.partner1953,keep,,f
deposit27151,27730,2005-11-23,auction_db.partner2584,keep,,f
deposit27148,27651,2005-11-17,auction_db.partner217,keep,auction_db.tax5,f
deposit26975,25186,2003-12-05,auction_db.partner3039,keep,auction_db.tax5,f
deposit27147,27636,2005-11-17,auction_db.partner3208,keep,,f
deposit27152,27698,2005-11-23,auction_db.partner417,keep,,f
deposit27153,27731,2005-11-23,auction_db.partner1621,keep,,f
deposit26854,27441,2005-09-23,auction_db.partner2894,keep,auction_db.tax5,f
deposit25973,26555,2005-01-20,auction_db.partner_unknown,contact,,t
deposit25837,26349,2004-12-02,auction_db.partner_unknown,contact,,t
deposit27158,27734,2005-11-23,auction_db.partner3295,keep,,f
deposit27159,27738,2005-11-23,auction_db.partner453,keep,auction_db.tax5,f
deposit27075,27671,2005-11-07,auction_db.partner3172,keep,,f
deposit27155,27732,2005-11-23,auction_db.partner1389,keep,auction_db.tax5,f
deposit27156,27727,2005-11-23,auction_db.partner3290,keep,,f
deposit27157,27735,2005-11-23,auction_db.partner3289,keep,,f
deposit27154,27733,2005-11-23,auction_db.partner3287,keep,,f
deposit629,25747,2004-05-11,auction_db.partner_unknown,contact,,t
deposit1374,26004,2004-09-08,auction_db.partner698,contact,,t
deposit27177,27668,2005-11-28,auction_db.partner_unknown,keep,,f
deposit27039,27644,2005-10-28,auction_db.partner_unknown,keep,,f
deposit27002,27600,2005-10-24,auction_db.partner1766,keep,,f
deposit27163,27742,2005-11-24,auction_db.partner1972,keep,auction_db.tax5,f
deposit26663,27213,2005-06-30,auction_db.partner2594,contact,,f
deposit27162,27743,2005-11-24,auction_db.partner1246,keep,,f
deposit26994,27492,2005-10-20,auction_db.partner3119,keep,,f
deposit27165,27746,2005-11-24,auction_db.partner173,keep,,f
deposit27164,27744,2005-11-24,auction_db.partner1591,keep,auction_db.tax5,f
deposit27069,27673,2005-11-07,auction_db.partner1738,keep,,f
deposit27169,27535,2005-11-24,auction_db.partner3017,keep,auction_db.tax5,f
deposit27175,27771,2005-11-25,auction_db.partner3311,keep,,f
deposit26805,27371,2005-09-06,auction_db.partner_unknown,keep,,f
deposit27150,27729,2005-11-22,auction_db.partner3250,keep,,f
deposit27170,27770,2005-11-24,auction_db.partner3308,keep,,f
deposit27172,27693,2005-11-24,auction_db.partner764,keep,auction_db.tax5,f
deposit26979,27574,2005-10-19,auction_db.partner3171,keep,,f
deposit27171,27741,2005-11-24,auction_db.partner3309,keep,,f
deposit27160,27737,2005-11-24,auction_db.partner3304,keep,,f
deposit27166,27680,2005-11-24,auction_db.partner3306,keep,,f
deposit26981,27467,2005-10-19,auction_db.partner242,keep,,f
deposit27161,27736,2005-11-24,auction_db.partner3305,keep,,f
deposit27178,27755,2005-11-28,auction_db.partner4317,keep,,f
deposit27167,27745,2005-11-24,auction_db.partner3171,keep,,f
deposit27182,27650,2005-11-28,auction_db.partner1994,keep,,f
deposit25582,24805,2004-10-10,auction_db.partner744,contact,,t
deposit27133,27471,2005-09-26,auction_db.partner3200,keep,auction_db.tax5,f
deposit27042,27645,2005-10-28,auction_db.partner996,keep,,f
deposit27082,27613,2005-11-08,auction_db.partner226,keep,,f
deposit27180,27758,2005-11-28,auction_db.partner201,keep,,f
deposit27045,27648,2005-10-28,auction_db.partner_unknown,keep,,f
deposit27007,27606,2005-10-25,auction_db.partner3142,keep,,f
deposit27183,27751,2005-11-25,auction_db.partner3310,keep,auction_db.tax5,f
deposit27050,27602,2005-11-02,auction_db.partner319,keep,,f
deposit27184,27628,2005-11-28,auction_db.partner585,keep,auction_db.tax5,f
deposit27192,27765,2005-11-29,auction_db.partner359,keep,,f
deposit27176,27752,2005-11-28,auction_db.partner3313,keep,,f
deposit27190,27571,2005-11-29,auction_db.partner658,keep,,f
deposit27181,27757,2005-11-28,auction_db.partner3317,keep,,f
deposit27132,27712,2005-11-15,auction_db.partner2312,keep,,f
deposit26835,27312,2005-09-14,auction_db.partner2811,keep,,f
deposit27081,27630,2005-11-08,auction_db.partner7471,keep,,f
deposit27197,27572,2005-11-29,auction_db.partner459,keep,,f
deposit27186,27537,2005-11-28,auction_db.partner2567,keep,auction_db.tax5,f
deposit27193,27766,2005-11-29,auction_db.partner3320,keep,,f
deposit27188,27542,2005-11-28,auction_db.partner242,keep,,f
deposit27191,27768,2005-11-29,auction_db.partner1040,keep,,f
deposit27198,27569,2005-11-29,auction_db.partner658,keep,,f
deposit27168,27740,2005-11-24,auction_db.partner1835,keep,,f
deposit27310,27629,2006-01-05,auction_db.partner585,keep,,f
deposit27323,27840,2006-01-10,auction_db.partner35,contact,,
deposit27201,27778,2005-11-30,auction_db.partner3326,keep,,f
deposit27331,27875,2006-01-11,auction_db.partner3449,keep,,f
deposit27320,27392,2006-01-09,auction_db.partner864,keep,,f
deposit27315,27543,2006-01-06,auction_db.partner3438,keep,,f
deposit27199,27763,2005-11-29,auction_db.partner35,keep,,f
deposit27332,27898,2006-01-11,auction_db.partner3450,keep,,f
deposit27312,27872,2006-01-06,auction_db.partner3193,keep,,f
deposit27339,27930,2006-01-13,auction_db.partner3452,keep,,f
deposit27330,27876,2006-01-11,auction_db.partner3448,keep,,f
deposit27340,27935,2006-01-18,auction_db.partner453,keep,,f
deposit27333,27924,2006-01-11,auction_db.partner_unknown,keep,,f
deposit27346,27939,2006-01-18,auction_db.partner1431,keep,,f
deposit27359,27953,2006-01-20,auction_db.partner_unknown,keep,,f
deposit27363,27962,2006-01-20,auction_db.partner3197,keep,auction_db.tax5,f
deposit27356,27954,2006-01-20,auction_db.partner3525,keep,,f
deposit27375,27972,2006-01-23,auction_db.partner_unknown,keep,,f
deposit27317,24924,2006-01-06,auction_db.partner2901,keep,auction_db.tax5,f
deposit27380,27666,2006-01-24,auction_db.partner3534,keep,,f
deposit27326,27905,2006-01-10,auction_db.partner744,keep,auction_db.tax5,f
deposit27361,27952,2006-01-20,auction_db.partner1803,keep,,f
deposit27372,27973,2006-01-23,auction_db.partner2926,keep,,f
deposit27345,27918,2006-01-18,auction_db.partner764,keep,auction_db.tax5,f
deposit27367,27940,2006-01-20,auction_db.partner3528,keep,,f
deposit26117,26687,2005-02-16,auction_db.partner1951,contact,,t
deposit27355,27951,2006-01-20,auction_db.partner1963,keep,,f
deposit27357,27957,2006-01-20,auction_db.partner_unknown,keep,,f
deposit27194,27655,2005-11-29,auction_db.partner3321,keep,,f
deposit27324,27919,2006-01-10,auction_db.partner3443,keep,,f
deposit27309,27877,2006-01-05,auction_db.partner3436,keep,,f
deposit27392,27496,2006-01-25,auction_db.partner_unknown,keep,,f
deposit27348,27926,2006-01-18,auction_db.partner3520,keep,,f
deposit27327,27920,2006-01-10,auction_db.partner3445,keep,,f
deposit27350,27943,2006-01-19,auction_db.partner3523,keep,,f
deposit27352,27747,2006-01-19,auction_db.partner_unknown,keep,,f
deposit27347,27585,2006-01-18,auction_db.partner2862,keep,,f
deposit27360,27913,2006-01-19,auction_db.partner372,keep,,f
deposit27321,27914,2006-01-09,auction_db.partner3441,keep,,f
deposit27343,27594,2006-01-18,auction_db.partner3519,keep,,f
deposit27313,27911,2006-01-06,auction_db.partner1524,keep,,f
deposit27308,27902,2006-01-05,auction_db.partner2893,keep,,f
deposit27341,27938,2006-01-18,auction_db.partner1152,keep,,f
deposit27393,27974,2006-01-25,auction_db.partner3540,keep,,f
deposit27196,27774,2005-11-29,auction_db.partner3324,keep,,f
deposit27189,27761,2005-11-29,auction_db.partner3319,keep,,f
deposit27173,27750,2005-11-25,auction_db.partner3310,keep,,f
deposit27388,27984,2006-01-24,auction_db.partner1724,keep,,f
deposit27396,27946,2006-01-25,auction_db.partner_unknown,keep,,f
deposit27400,27879,2006-01-25,auction_db.partner1953,keep,,f
deposit27397,27928,2006-01-25,auction_db.partner3016,keep,,f
deposit27399,27851,2006-01-25,auction_db.partner2813,keep,,f
deposit27378,27760,2006-01-24,auction_db.partner3533,keep,,f
deposit27306,26145,2006-01-04,auction_db.partner3435,keep,,f
deposit27404,27936,2006-01-26,auction_db.partner1362,keep,,f
deposit27354,27915,2006-01-20,auction_db.partner638,keep,,f
deposit27387,25742,2006-01-24,auction_db.partner2481,keep,,f
deposit25541,26118,2004-09-30,auction_db.partner_unknown,contact,,t
deposit27342,27934,2006-01-18,auction_db.partner974,keep,,f
deposit27405,27937,2006-01-26,auction_db.partner312,keep,,f
deposit27370,27967,2006-01-23,auction_db.partner3529,keep,,f
deposit27386,26464,2006-01-24,auction_db.partner3538,keep,,f
deposit27383,27966,2006-01-24,auction_db.partner2813,keep,,f
deposit27389,27748,2006-01-25,auction_db.partner_unknown,keep,,f
deposit27408,27986,2006-01-26,auction_db.partner_unknown,keep,,f
deposit27362,27950,2006-01-20,auction_db.partner1160,keep,,f
deposit27374,27925,2006-01-23,auction_db.partner1343,keep,auction_db.tax6,f
deposit27368,27968,2006-01-23,auction_db.partner35,keep,,f
deposit27311,27903,2006-01-05,auction_db.partner1108,keep,,f
deposit27137,27587,2005-11-16,auction_db.partner3204,keep,,f
deposit27398,27979,2006-01-25,auction_db.partner453,keep,,f
deposit27305,27854,2006-01-04,auction_db.partner3344,keep,,f
deposit27385,27985,2006-01-24,auction_db.partner1873,keep,,f
deposit27402,27961,2006-01-26,auction_db.partner3543,keep,,f
deposit27409,27960,2006-01-30,auction_db.partner3330,keep,,f
deposit1108,25869,2004-06-18,auction_db.partner_unknown,contact,,t
deposit27369,27969,2006-01-21,auction_db.partner1547,keep,,f
deposit27187,27415,2005-11-29,auction_db.partner3318,keep,,f
deposit27379,27634,2006-01-24,auction_db.partner3535,keep,,f
deposit27344,27932,2006-01-18,auction_db.partner3142,keep,,f
deposit27414,27998,2006-02-01,auction_db.partner2487,keep,,f
deposit27419,28006,2006-02-02,auction_db.partner_unknown,keep,,f
deposit27420,28008,2006-02-02,auction_db.partner3634,keep,,f
deposit27416,28004,2006-02-02,auction_db.partner102,keep,,f
deposit27417,28003,2006-02-02,auction_db.partner359,keep,,f
deposit27365,27959,2006-01-19,auction_db.partner359,keep,,f
deposit27418,28005,2006-02-02,auction_db.partner1218,keep,,f
deposit25904,26239,2004-12-23,auction_db.partner1687,contact,,t
deposit27415,27800,2006-02-01,auction_db.partner2831,keep,,f
deposit27423,28017,2006-02-03,auction_db.partner2909,keep,,f
deposit27421,28012,2006-02-03,auction_db.partner2244,keep,,f
deposit27422,27981,2006-02-03,auction_db.partner3635,keep,,f
deposit27377,27971,2006-01-24,auction_db.partner3532,keep,,f
deposit27427,28023,2006-02-06,auction_db.partner3532,keep,,f
deposit27430,28031,2006-02-06,auction_db.partner3142,keep,,f
deposit1443,25838,2004-09-14,auction_db.partner800,contact,,t
deposit27424,28020,2006-02-03,auction_db.partner315,keep,,f
deposit26267,26830,2005-03-14,auction_db.partner_unknown,contact,,t
deposit27382,27982,2006-01-24,auction_db.partner4310,keep,,f
deposit27328,27921,2006-01-11,auction_db.partner3447,keep,,f
deposit27307,27900,2006-01-04,auction_db.partner_unknown,keep,,f
deposit27318,27853,2006-01-09,auction_db.partner3440,keep,,f
deposit27440,27784,2006-02-08,auction_db.partner3640,keep,,f
deposit27438,28035,2006-02-07,auction_db.partner3289,keep,,f
deposit27403,27859,2006-01-26,auction_db.partner658,keep,,f
deposit27441,27717,2006-02-08,auction_db.partner_unknown,keep,,f
deposit27439,28038,2006-02-07,auction_db.partner1873,keep,,f
deposit27437,27882,2006-02-07,auction_db.partner3639,keep,,f
deposit27200,27406,2005-11-29,auction_db.partner3325,keep,,f
deposit27432,28030,2006-02-06,auction_db.partner_unknown,keep,,f
deposit26972,27527,2005-10-13,auction_db.partner2767,keep,,f
deposit27179,27759,2005-11-28,auction_db.partner3315,keep,,f
deposit27436,28027,2006-02-07,auction_db.partner1256,keep,,f
deposit26827,27298,2005-09-09,auction_db.partner2800,keep,,f
deposit27364,27964,2006-01-20,auction_db.partner145,keep,,f
deposit27336,27929,2006-01-12,auction_db.partner2156,keep,,f
deposit27443,28039,2006-02-08,auction_db.partner3642,keep,,f
deposit27128,27584,2005-11-15,auction_db.partner3199,keep,,f
deposit27447,28037,2006-02-09,auction_db.partner331,keep,,f
deposit26789,27355,2005-09-02,auction_db.partner315,keep,,f
deposit26788,27334,2005-09-01,auction_db.partner631,keep,auction_db.tax6,f
deposit27322,27916,2006-01-09,auction_db.partner3442,keep,,f
deposit27446,28010,2006-02-09,auction_db.partner3645,keep,,f
deposit27406,27989,2006-01-26,auction_db.partner1951,keep,,f
deposit27195,27753,2005-11-29,auction_db.partner_unknown,keep,,f
deposit27301,27899,2006-01-04,auction_db.partner_unknown,keep,,f
deposit27338,27923,2006-01-12,auction_db.partner3451,keep,,f
deposit27391,27970,2006-01-25,auction_db.partner2044,keep,,f
deposit27444,27908,2006-02-08,auction_db.partner3643,keep,,f
deposit27316,27910,2006-01-06,auction_db.partner3439,keep,,f
deposit27376,27947,2006-01-24,auction_db.partner3531,keep,,f
deposit27351,27906,2006-01-18,auction_db.partner3521,keep,,f
deposit27442,27692,2006-02-08,auction_db.partner3641,keep,,f
deposit27426,28022,2006-02-03,auction_db.partner1251,keep,,f
deposit27101,27475,2005-11-10,auction_db.partner2274,keep,,f
deposit27334,27855,2006-01-11,auction_db.partner459,keep,,f
deposit27185,27769,2005-11-28,auction_db.partner3316,keep,,f
deposit27412,27996,2006-02-01,auction_db.partner_unknown,keep,,f
deposit27433,28033,2006-02-06,auction_db.partner2147,keep,,f
deposit27304,27842,2006-01-04,auction_db.partner3433,keep,,f
deposit27319,27909,2006-01-09,auction_db.partner794,keep,,f
deposit27314,27843,2006-01-06,auction_db.partner3437,keep,,f
deposit27425,28021,2006-02-03,auction_db.partner3636,keep,,f
deposit27413,26688,2006-02-01,auction_db.partner3628,keep,,f
